,x,y,z,conf
3463,128.24,457,-638.244,230.0
3464,113.582,457,-639.999,232.0
3465,98.606,457,-639.442,232.0
3466,83.714,457,-638.536,230.0
3467,69.022,457,-638.279,230.0
3468,54.553,457,-639.678,230.0
3469,39.933,457,-638.753,230.0
3470,25.382,457,-637.495,230.0
3471,11.058,457,-639.904,230.0
3472,-3.32,457,-637.991,230.0
3473,-17.662,457,-637.755,230.0
3474,-31.995,457,-637.197,230.0
3475,-46.457,457,-638.312,230.0
3476,-60.795,457,-637.106,230.0
3477,-75.338,457,-637.564,232.0
3478,-89.791,457,-636.7,230.0
3479,-104.568,457,-637.481,228.0
3480,-119.241,457,-636.935,230.0
3481,-134.148,457,-637.029,232.0
3482,-148.891,457,-635.799,230.0
3483,-164.167,458,-636.159,230.0
3484,-179.604,458,-636.132,232.0
3485,-195.123,458,-635.729,230.0
3486,-211.031,458,-635.898,230.0
3487,-227.045,458,-635.669,230.0
3488,-243.156,458,-635.039,230.0
3489,-260.49,458,-636.78,232.0
3490,-276.827,458,-635.308,230.0
3491,-293.65,458,-634.327,230.0
3492,-310.569,458,-632.908,230.0
3493,-329.415,458,-634.595,230.0
3494,-347.534,458,-633.995,230.0
3495,-365.221,458,-632.071,230.0
3496,-384.585,458,-632.214,230.0
3497,-404.138,458,-631.801,230.0
3498,-423.866,458,-630.823,230.0
3499,-444.329,458,-630.089,230.0
3500,-466.756,458,-631.161,228.0
3501,384.967,463,-640.164,224.0
3502,366.307,463,-641.826,224.0
3503,346.822,463,-641.214,224.0
3504,328.013,463,-640.943,228.0
3505,310.269,463,-641.952,232.0
3506,291.822,463,-640.668,230.0
3507,274.384,463,-640.72,230.0
3508,256.725,463,-639.385,230.0
3509,240.324,463,-640.391,230.0
3510,224.535,464,-639.74,232.0
3511,208.466,464,-639.899,232.0
3512,192.217,464,-638.703,230.0
3513,176.396,464,-638.066,230.0
3514,161.191,464,-638.982,230.0
3515,145.813,464,-638.564,230.0
3516,130.537,464,-637.778,232.0
3517,115.55,464,-637.614,230.0
3518,100.793,464,-638.088,230.0
3519,86.208,464,-639.213,232.0
3520,71.401,464,-638.017,230.0
3521,56.87,464,-638.472,230.0
3522,41.858,465,-638.63,228.0
3523,27.334,465,-637.414,230.0
3524,12.926,465,-637.869,230.0
3525,-1.488,465,-637.998,230.0
3526,-15.926,465,-638.801,228.0
3527,-30.402,465,-639.278,228.0
3528,-44.837,465,-638.428,230.0
3529,-59.341,465,-638.247,232.0
3530,-73.86,465,-637.737,230.0
3531,-88.249,465,-635.906,230.0
3532,-102.913,465,-635.724,230.0
3533,-117.795,465,-636.186,230.0
3534,-133.127,465,-637.243,230.0
3535,-148.376,465,-637.973,232.0
3536,-163.228,465,-636.401,232.0
3537,-178.625,465,-636.407,232.0
3538,-194.104,465,-636.041,232.0
3539,-209.658,465,-635.299,230.0
3540,-225.611,465,-635.119,232.0
3541,-242.017,465,-635.474,230.0
3542,-258.931,465,-636.336,232.0
3543,-274.414,465,-633.085,232.0
3544,-292.391,465,-634.908,230.0
3545,-308.834,465,-632.643,230.0
3546,-327.238,465,-633.47,230.0
3547,-345.756,465,-633.827,232.0
3548,-363.956,465,-632.8,230.0
3549,-383.32,465,-632.982,230.0
3550,-402.874,465,-632.608,230.0
3551,-423.16,465,-632.5,230.0
3552,-443.069,465,-630.976,232.0
3553,-463.714,465,-629.677,230.0
3554,382.02,470,-639.598,226.0
3555,362.388,470,-639.453,222.0
3556,342.964,470,-638.749,228.0
3557,325.122,470,-640.171,230.0
3558,306.531,470,-639.312,230.0
3559,288.974,470,-639.764,230.0
3560,272.34,470,-641.592,230.0
3561,254.386,470,-639.243,230.0
3562,237.899,470,-639.162,230.0
3563,222.199,470,-640.556,232.0
3564,205.638,470,-638.713,230.0
3565,190.128,470,-639.328,232.0
3566,174.694,470,-639.571,230.0
3567,158.862,470,-637.504,232.0
3568,144.091,470,-638.955,232.0
3569,128.938,470,-638.103,230.0
3570,114.249,470,-638.865,232.0
3571,99.437,470,-638.301,230.0
3572,84.707,470,-637.396,230.0
3573,70.115,472,-638.16,228.0
3574,55.609,472,-639.587,230.0
3575,40.946,472,-638.689,230.0
3576,26.394,472,-638.455,230.0
3577,11.873,472,-637.89,228.0
3578,-2.612,472,-637.995,230.0
3579,-17.122,472,-638.771,230.0
3580,-31.67,472,-639.216,230.0
3581,-46.174,472,-638.332,230.0
3582,-60.843,472,-639.11,230.0
3583,-75.338,472,-637.564,230.0
3584,-90.073,472,-637.67,228.0
3585,-104.841,472,-637.436,232.0
3586,-119.595,472,-636.868,230.0
3587,-134.583,472,-636.937,230.0
3588,-149.406,472,-635.678,230.0
3589,-164.742,472,-636.01,232.0
3590,-180.169,472,-635.972,232.0
3591,-195.678,472,-635.559,232.0
3592,-211.576,472,-635.717,230.0
3593,-227.58,472,-635.478,230.0
3594,-243.68,472,-634.839,230.0
3595,-259.867,472,-633.793,232.0
3596,-277.331,472,-635.088,232.0
3597,-294.304,472,-634.024,230.0
3598,-312.475,472,-635.313,232.0
3599,-329.006,472,-632.554,230.0
3600,-347.976,472,-633.752,230.0
3601,-365.662,472,-631.816,232.0
3602,-384.996,472,-631.964,230.0
3603,-404.519,472,-631.557,230.0
3604,-424.217,472,-630.587,230.0
3605,-444.649,472,-629.864,232.0
3606,-467.641,472,-631.75,228.0
3607,383.778,477,-640.877,228.0
3608,364.651,477,-641.618,216.0
3609,345.218,477,-640.944,228.0
3610,326.006,477,-639.722,224.0
3611,308.332,477,-640.666,230.0
3612,289.999,477,-639.3,230.0
3613,272.806,477,-639.22,228.0
3614,256.136,477,-639.621,232.0
3615,239.938,477,-640.535,230.0
3616,223.17,477,-639.159,232.0
3617,207.511,477,-640.209,230.0
3618,191.058,477,-638.007,232.0
3619,175.34,477,-637.32,230.0
3620,160.481,477,-639.161,230.0
3621,145.185,477,-638.707,232.0
3622,130.191,477,-638.87,230.0
3623,115.085,477,-637.699,230.0
3624,100.544,478,-639.14,232.0
3625,85.598,478,-638.286,230.0
3626,70.854,478,-638.078,230.0
3627,56.34,478,-639.523,230.0
3628,41.665,478,-638.642,230.0
3629,27.145,478,-639.424,228.0
3630,12.611,478,-639.876,230.0
3631,-1.926,478,-638.997,230.0
3632,-16.469,478,-639.788,230.0
3633,-30.952,478,-638.25,230.0
3634,-45.515,478,-638.379,228.0
3635,-59.913,478,-636.185,232.0
3636,-74.68,478,-637.642,230.0
3637,-89.057,478,-635.793,230.0
3638,-104.032,478,-637.568,230.0
3639,-118.583,478,-636.04,230.0
3640,-133.734,478,-637.116,230.0
3641,-148.538,478,-635.882,232.0
3642,-163.854,478,-636.24,230.0
3643,-178.989,478,-635.266,232.0
3644,-194.75,478,-635.844,230.0
3645,-210.313,478,-635.082,232.0
3646,-226.611,478,-635.824,230.0
3647,-242.693,478,-635.217,230.0
3648,-259.577,479,-636.073,230.0
3649,-276.283,479,-635.545,230.0
3650,-292.677,479,-633.675,230.0
3651,-310.006,479,-633.183,230.0
3652,-328.381,479,-634.004,228.0
3653,-345.51,479,-631.682,230.0
3654,-364.699,479,-632.372,228.0
3655,-383.574,479,-631.658,230.0
3656,-403.677,479,-632.096,230.0
3657,-422.879,479,-630.281,230.0
3658,-443.929,479,-630.371,232.0
3659,-466.385,479,-631.435,230.0
3660,381.523,484,-639.895,224.0
3661,362.013,484,-639.665,224.0
3662,343.656,484,-640.648,218.0
3663,325.072,484,-640.197,230.0
3664,306.623,484,-639.268,230.0
3665,289.208,484,-639.658,230.0
3666,271.542,484,-638.671,230.0
3667,254.812,484,-639.074,230.0
3668,238.203,484,-639.049,232.0
3669,221.398,484,-637.658,232.0
3670,206.312,484,-640.597,230.0
3671,189.782,484,-638.388,230.0
3672,173.985,484,-637.691,230.0
3673,158.558,484,-637.58,230.0
3674,143.665,484,-639.05,232.0
3675,128.452,486,-638.201,232.0
3676,113.385,486,-638.003,230.0
3677,98.698,486,-639.428,230.0
3678,83.745,486,-638.532,230.0
3679,68.991,486,-638.282,230.0
3680,54.462,486,-639.686,230.0
3681,39.781,486,-638.762,230.0
3682,25.248,486,-639.502,230.0
3683,10.686,486,-638.911,230.0
3684,-3.843,486,-638.988,230.0
3685,-18.398,486,-639.736,230.0
3686,-32.937,486,-639.152,230.0
3687,-47.095,486,-638.265,230.0
3688,-61.483,486,-637.04,230.0
3689,-76.076,486,-637.477,230.0
3690,-90.72,486,-637.578,230.0
3691,-105.407,486,-637.342,230.0
3692,-119.945,486,-635.785,230.0
3693,-135.088,486,-636.83,232.0
3694,-149.88,486,-635.567,232.0
3695,-165.186,486,-635.895,232.0
3696,-180.583,486,-635.854,230.0
3697,-196.356,486,-636.396,232.0
3698,-211.929,486,-635.599,230.0
3699,-227.761,487,-635.413,230.0
3700,-243.892,487,-634.757,230.0
3701,-260.108,487,-633.694,232.0
3702,-277.603,487,-634.969,230.0
3703,-294.445,487,-633.958,228.0
3704,-312.265,487,-634.302,230.0
3705,-329.789,487,-633.273,230.0
3706,-347.425,487,-631.773,230.0
3707,-366.163,487,-631.526,230.0
3708,-385.587,487,-631.603,230.0
3709,-406.281,487,-632.803,230.0
3710,-424.987,487,-630.069,230.0
3711,-447.262,487,-631.69,232.0
3712,380.69,491,-640.391,224.0
3713,361.261,491,-640.09,228.0
3714,341.95,491,-639.293,230.0
3715,324.218,491,-640.63,230.0
3716,305.74,491,-639.691,230.0
3717,288.294,491,-640.071,230.0
3718,270.21,491,-638.15,230.0
3719,253.838,491,-639.461,232.0
3720,236.503,491,-637.547,230.0
3721,221.019,491,-639.906,228.0
3722,204.33,491,-638.082,232.0
3723,188.405,491,-637.753,230.0
3724,172.862,491,-637.997,230.0
3725,157.864,492,-639.813,230.0
3726,142.013,492,-637.371,230.0
3727,127.135,492,-638.465,230.0
3728,112.282,492,-639.213,230.0
3729,97.309,492,-638.629,230.0
3730,82.549,492,-638.687,232.0
3731,67.837,492,-638.406,232.0
3732,53.262,492,-638.783,232.0
3733,38.706,492,-638.828,230.0
3734,24.213,492,-639.542,230.0
3735,9.677,492,-637.927,228.0
3736,-4.788,492,-637.982,230.0
3737,-19.372,493,-637.706,230.0
3738,-33.83,493,-639.105,230.0
3739,-48.209,493,-638.182,230.0
3740,-62.662,493,-637.93,232.0
3741,-77.128,493,-637.35,230.0
3742,-91.742,493,-637.432,230.0
3743,-106.398,493,-637.178,230.0
3744,-121.09,493,-636.586,230.0
3745,-136.226,493,-637.61,230.0
3746,-151.239,493,-637.3,230.0
3747,-166.053,493,-635.669,232.0
3748,-181.694,493,-636.578,232.0
3749,-197.164,493,-636.147,232.0
3750,-212.816,493,-635.303,232.0
3751,-228.87,493,-635.015,230.0
3752,-245.74,493,-636.189,230.0
3753,-262.398,493,-635.996,230.0
3754,-278.771,493,-634.457,232.0
3755,-295.631,493,-633.406,230.0
3756,-313.916,493,-634.603,232.0
3757,-331.478,493,-633.52,230.0
3758,-350.601,493,-634.589,230.0
3759,-368.935,493,-633.385,230.0
3760,-387.915,493,-632.524,230.0
3761,-407.695,493,-631.893,230.0
3762,-428.048,493,-631.62,230.0
3763,-448.594,493,-630.745,230.0
3764,394.261,497,-640.361,230.0
3765,374.634,497,-640.479,230.0
3766,355.206,497,-640.041,230.0
3767,336.457,497,-639.942,230.0
3768,317.896,497,-639.326,230.0
3769,300.386,497,-640.013,230.0
3770,282.606,497,-639.324,230.0
3771,265.779,497,-640.008,232.0
3772,248.341,497,-638.398,230.0
3773,232.138,497,-639.15,230.0
3774,215.708,497,-638.55,230.0
3775,199.724,497,-638.491,232.0
3776,184.08,498,-639.015,232.0
3777,168.25,498,-638.194,230.0
3778,152.786,498,-637.96,230.0
3779,137.42,498,-637.354,230.0
3780,122.726,498,-639.327,232.0
3781,107.515,498,-638.004,230.0
3782,92.571,498,-637.312,232.0
3783,77.836,498,-637.264,230.0
3784,63.348,498,-638.867,230.0
3785,48.675,498,-638.146,232.0
3786,34.068,498,-637.09,230.0
3787,19.595,498,-637.699,230.0
3788,5.019,499,-638.98,230.0
3789,-9.434,499,-637.93,230.0
3790,-23.874,499,-637.553,228.0
3791,-38.302,499,-636.849,230.0
3792,-52.876,499,-637.812,230.0
3793,-67.512,499,-638.44,230.0
3794,-81.949,499,-636.748,230.0
3795,-96.644,499,-636.707,228.0
3796,-111.552,499,-637.311,230.0
3797,-126.146,499,-635.603,230.0
3798,-141.371,499,-636.489,230.0
3799,-156.461,499,-636.038,232.0
3800,-171.895,499,-636.186,232.0
3801,-187.081,499,-635.015,230.0
3802,-203.215,499,-636.339,230.0
3803,-219.178,499,-636.31,230.0
3804,-235.243,499,-635.881,230.0
3805,-251.767,499,-635.979,232.0
3806,-267.637,499,-633.81,230.0
3807,-284.766,499,-633.982,230.0
3808,-302.898,499,-635.507,232.0
3809,-319.441,499,-632.96,232.0
3810,-337.905,499,-633.517,230.0
3811,-355.574,499,-631.816,230.0
3812,-374.808,499,-632.253,230.0
3813,-394.319,499,-632.09,230.0
3814,-412.915,499,-629.691,228.0
3815,-433.871,499,-630.064,228.0
3816,-455.052,499,-629.807,232.0
3817,382.396,505,-639.374,216.0
3818,362.926,505,-639.148,230.0
3819,343.663,505,-638.373,230.0
3820,325.985,505,-639.732,232.0
3821,307.556,505,-638.82,228.0
3822,290.162,505,-639.226,230.0
3823,272.908,505,-639.176,230.0
3824,255.805,505,-638.677,230.0
3825,239.918,505,-640.543,232.0
3826,223.419,505,-640.131,230.0
3827,206.374,505,-637.424,232.0
3828,190.397,505,-637.161,230.0
3829,175.333,505,-639.396,232.0
3830,159.297,505,-637.396,230.0
3831,144.324,505,-638.902,230.0
3832,128.969,505,-638.097,232.0
3833,113.901,505,-637.911,232.0
3834,98.755,505,-636.383,232.0
3835,84.261,505,-638.464,230.0
3836,69.508,505,-638.226,230.0
3837,54.808,505,-637.649,230.0
3838,40.297,505,-638.73,230.0
3839,25.796,506,-639.48,230.0
3840,11.256,506,-637.901,230.0
3841,-3.204,506,-636.992,230.0
3842,-17.728,506,-639.754,228.0
3843,-32.227,506,-639.188,228.0
3844,-46.71,506,-638.293,230.0
3845,-61.169,506,-637.07,230.0
3846,-75.833,506,-637.506,230.0
3847,-90.267,506,-635.622,232.0
3848,-104.98,506,-635.386,230.0
3849,-120.1,506,-636.773,230.0
3850,-135.128,506,-636.821,230.0
3851,-150.001,507,-635.538,230.0
3852,-165.337,507,-635.856,232.0
3853,-180.764,507,-635.803,232.0
3854,-196.273,507,-635.375,230.0
3855,-212.171,507,-635.518,230.0
3856,-227.836,507,-634.324,230.0
3857,-244.274,507,-634.61,232.0
3858,-260.46,507,-633.55,232.0
3859,-277.925,507,-634.828,230.0
3860,-294.737,507,-633.823,230.0
3861,-312.969,507,-635.07,230.0
3862,-330.02,507,-633.153,230.0
3863,-348.529,507,-633.448,230.0
3864,-366.293,507,-631.45,230.0
3865,-385.707,507,-631.53,230.0
3866,-406.391,507,-632.732,230.0
3867,-426.765,507,-632.488,230.0
3868,-445.598,507,-629.193,232.0
3869,387.645,511,-638.545,222.0
3870,368.992,511,-640.286,222.0
3871,349.025,511,-638.878,230.0
3872,330.695,511,-639.563,230.0
3873,312.955,511,-640.647,230.0
3874,294.503,511,-639.44,230.0
3875,277.066,511,-639.565,230.0
3876,260.154,511,-640.157,232.0
3877,243.005,511,-639.378,230.0
3878,226.433,512,-639.071,230.0
3879,210.323,512,-639.291,230.0
3880,194.321,512,-639.111,230.0
3881,178.436,512,-638.537,230.0
3882,162.924,512,-638.543,230.0
3883,147.73,512,-639.149,232.0
3884,132.39,512,-638.418,232.0
3885,117.158,512,-637.321,230.0
3886,102.521,512,-638.826,230.0
3887,87.467,512,-637.023,230.0
3888,72.889,512,-637.849,230.0
3889,58.409,512,-639.337,228.0
3890,43.06,513,-636.545,228.0
3891,28.618,513,-637.358,228.0
3892,14.183,513,-638.843,230.0
3893,-0.304,513,-638.0,232.0
3894,-14.791,513,-638.829,228.0
3895,-29.225,513,-637.33,228.0
3896,-43.803,513,-638.499,230.0
3897,-58.268,513,-637.342,230.0
3898,-72.929,513,-637.844,232.0
3899,-87.372,513,-636.027,228.0
3900,-102.244,513,-636.845,230.0
3901,-117.018,513,-636.33,232.0
3902,-131.903,513,-637.497,230.0
3903,-146.752,513,-636.296,232.0
3904,-162.107,513,-636.687,232.0
3905,-177.285,513,-635.744,230.0
3906,-193.085,513,-636.352,232.0
3907,-208.69,513,-635.617,230.0
3908,-224.693,513,-635.444,230.0
3909,-241.15,513,-635.804,230.0
3910,-257.361,513,-634.815,232.0
3911,-274.443,513,-635.252,230.0
3912,-291.259,513,-634.328,230.0
3913,-308.171,513,-632.966,232.0
3914,-326.575,514,-633.812,230.0
3915,-344.207,514,-632.394,230.0
3916,-363.434,514,-633.1,230.0
3917,-382.35,514,-632.399,230.0
3918,-400.883,514,-630.319,230.0
3919,-421.182,514,-630.214,230.0
3920,-442.828,514,-631.145,232.0
3921,-465.322,514,-632.218,230.0
3922,390.92,519,-640.064,224.0
3923,371.209,519,-640.159,230.0
3924,351.7,519,-639.693,230.0
3925,333.332,519,-640.448,230.0
3926,314.672,519,-639.805,230.0
3927,296.217,519,-638.648,230.0
3928,278.78,519,-638.82,230.0
3929,262.248,519,-640.383,232.0
3930,244.789,519,-638.697,232.0
3931,228.92,519,-640.309,232.0
3932,212.158,519,-638.685,230.0
3933,196.469,519,-639.5,232.0
3934,180.853,519,-639.935,232.0
3935,165.068,519,-639.025,230.0
3936,149.646,519,-638.703,232.0
3937,134.324,519,-638.013,232.0
3938,119.11,519,-636.959,230.0
3939,104.497,519,-638.506,230.0
3940,89.597,519,-637.737,232.0
3941,74.903,519,-637.616,230.0
3942,60.306,520,-639.161,230.0
3943,45.647,520,-638.37,230.0
3944,31.152,520,-639.241,230.0
3945,16.59,520,-637.784,230.0
3946,2.112,520,-636.996,230.0
3947,-12.359,520,-637.88,228.0
3948,-26.828,520,-637.436,230.0
3949,-41.412,520,-638.659,230.0
3950,-55.891,520,-637.555,230.0
3951,-70.561,520,-638.111,230.0
3952,-85.02,520,-636.346,230.0
3953,-99.899,520,-637.217,230.0
3954,-114.685,520,-636.755,230.0
3955,-129.221,520,-634.985,232.0
3956,-144.399,520,-635.809,230.0
3957,-159.437,520,-635.299,232.0
3958,-174.79,520,-635.397,230.0
3959,-190.802,520,-637.04,230.0
3960,-206.359,520,-636.378,230.0
3961,-222.312,520,-636.281,230.0
3962,-238.015,520,-634.849,230.0
3963,-254.509,520,-634.887,230.0
3964,-270.732,520,-633.581,230.0
3965,-287.439,520,-632.775,230.0
3966,-305.849,520,-634.092,230.0
3967,-324.28,520,-634.989,230.0
3968,-341.957,520,-633.613,230.0
3969,-360.727,520,-633.496,228.0
3970,-378.638,520,-631.134,230.0
3971,-398.76,520,-631.664,230.0
3972,-419.1,520,-631.6,228.0
3973,-439.64,520,-630.934,232.0
3974,-460.363,520,-629.656,230.0
3975,395.52,526,-639.584,226.0
3976,376.795,526,-641.531,226.0
3977,356.728,526,-640.339,228.0
3978,338.313,526,-641.225,228.0
3979,318.707,526,-638.922,228.0
3980,301.087,526,-639.684,230.0
3981,282.789,526,-638.149,230.0
3982,265.821,526,-638.908,232.0
3983,248.776,526,-638.228,230.0
3984,232.584,526,-638.987,232.0
3985,216.164,526,-638.396,232.0
3986,200.19,526,-638.346,230.0
3987,184.607,526,-638.863,232.0
3988,169.103,526,-639.003,230.0
3989,153.454,526,-637.799,230.0
3990,138.158,526,-637.194,230.0
3991,123.537,526,-639.171,230.0
3992,108.395,526,-637.855,230.0
3993,93.521,526,-637.173,230.0
3994,78.796,526,-637.146,232.0
3995,64.3,526,-638.772,230.0
3996,49.617,526,-638.074,228.0
3997,35.107,526,-639.036,228.0
3998,20.516,526,-637.67,230.0
3999,6.023,526,-637.972,230.0
4000,-8.473,526,-637.944,230.0
4001,-22.964,526,-637.587,230.0
4002,-37.443,526,-636.9,228.0
4003,-52.066,526,-637.879,230.0
4004,-66.753,526,-638.52,230.0
4005,-81.242,526,-636.839,230.0
4006,-95.894,527,-637.832,230.0
4007,-110.521,527,-636.476,232.0
4008,-125.329,527,-635.765,230.0
4009,-140.593,527,-636.661,230.0
4010,-155.725,527,-636.219,230.0
4011,-170.908,527,-635.417,230.0
4012,-186.979,527,-637.13,232.0
4013,-202.003,527,-634.627,230.0
4014,-217.983,527,-634.606,232.0
4015,-234.758,527,-636.06,230.0
4016,-251.343,527,-636.147,230.0
4017,-267.663,527,-634.884,230.0
4018,-284.343,527,-634.172,230.0
4019,-301.656,527,-633.883,230.0
4020,-319.1,527,-633.132,230.0
4021,-337.604,527,-633.678,230.0
4022,-355.314,527,-631.963,230.0
4023,-374.647,527,-632.348,230.0
4024,-394.178,527,-632.178,230.0
4025,-412.795,527,-629.769,230.0
4026,-434.338,527,-630.957,230.0
4027,-454.386,527,-629.054,230.0
4028,395.611,532,-639.528,206.0
4029,376.349,532,-640.633,226.0
4030,356.758,532,-640.322,224.0
4031,337.38,532,-639.456,230.0
4032,318.676,532,-638.938,228.0
4033,301.026,532,-639.713,230.0
4034,283.082,532,-639.113,230.0
4035,266.276,532,-639.802,232.0
4036,249.221,532,-639.128,232.0
4037,232.675,532,-638.954,230.0
4038,216.586,532,-639.309,230.0
4039,200.301,532,-638.311,232.0
4040,184.728,532,-638.827,230.0
4041,169.235,532,-638.968,230.0
4042,153.596,532,-637.765,230.0
4043,138.734,532,-639.116,230.0
4044,123.509,532,-638.158,230.0
4045,108.567,532,-637.826,232.0
4046,93.778,533,-638.146,232.0
4047,78.867,533,-637.137,232.0
4048,64.351,533,-638.767,230.0
4049,49.647,533,-638.071,228.0
4050,35.117,533,-639.036,230.0
4051,20.473,533,-636.671,230.0
4052,5.983,533,-636.972,230.0
4053,-8.523,533,-637.943,228.0
4054,-23.035,533,-637.584,230.0
4055,-37.534,533,-636.895,230.0
4056,-52.178,533,-637.87,230.0
4057,-66.78,533,-637.512,230.0
4058,-81.353,533,-636.825,230.0
4059,-96.099,533,-636.79,232.0
4060,-110.884,533,-636.412,230.0
4061,-125.702,533,-635.691,232.0
4062,-140.761,533,-635.6,230.0
4063,-156.118,533,-636.123,230.0
4064,-171.572,533,-636.274,230.0
4065,-186.829,533,-635.09,232.0
4066,-203.034,533,-636.397,230.0
4067,-218.416,533,-634.457,230.0
4068,-234.508,533,-634.02,230.0
4069,-251.797,533,-635.967,230.0
4070,-268.106,533,-634.697,230.0
4071,-284.917,533,-633.914,230.0
4072,-303.12,533,-635.401,230.0
4073,-319.732,533,-632.813,230.0
4074,-337.325,533,-631.56,230.0
4075,-357.479,533,-634.187,230.0
4076,-375.369,533,-631.92,230.0
4077,-394.93,533,-631.708,230.0
4078,-415.771,533,-632.601,230.0
4079,-435.148,533,-630.398,230.0
4080,-455.811,533,-629.258,230.0
4081,392.249,539,-639.25,224.0
4082,372.488,539,-639.416,222.0
4083,352.928,539,-639.016,228.0
4084,334.973,539,-640.72,220.0
4085,315.798,539,-639.25,230.0
4086,297.412,540,-638.093,230.0
4087,280.549,540,-639.137,230.0
4088,263.792,540,-639.748,232.0
4089,246.43,540,-638.066,232.0
4090,229.958,540,-637.811,230.0
4091,213.941,540,-638.09,232.0
4092,198.325,540,-638.927,230.0
4093,182.782,540,-639.387,230.0
4094,167.065,540,-638.506,230.0
4095,151.713,540,-638.216,232.0
4096,136.459,540,-637.56,232.0
4097,121.686,540,-638.508,232.0
4098,106.51,540,-637.159,232.0
4099,91.651,540,-637.445,230.0
4100,76.954,540,-638.378,230.0
4101,62.263,540,-638.974,230.0
4102,47.51,540,-638.234,230.0
4103,32.927,540,-639.152,228.0
4104,18.269,540,-637.738,230.0
4105,3.693,540,-635.989,230.0
4106,-10.861,540,-637.908,228.0
4107,-25.422,540,-637.493,230.0
4108,-40.095,540,-638.743,228.0
4109,-54.667,540,-637.661,230.0
4110,-69.447,540,-638.233,230.0
4111,-83.919,540,-636.492,230.0
4112,-98.654,540,-636.399,230.0
4113,-113.428,540,-635.964,230.0
4114,-128.431,540,-636.165,230.0
4115,-143.501,540,-636.012,232.0
4116,-158.63,540,-635.501,230.0
4117,-173.81,540,-634.629,230.0
4118,-189.317,540,-634.353,230.0
4119,-205.208,540,-634.648,232.0
4120,-221.21,540,-634.547,232.0
4121,-236.961,540,-633.108,230.0
4122,-254.237,541,-634.996,230.0
4123,-270.481,541,-633.688,232.0
4124,-288.034,541,-634.701,230.0
4125,-305.336,541,-634.339,230.0
4126,-321.859,541,-631.734,230.0
4127,-340.315,541,-632.226,230.0
4128,-359.449,541,-633.072,230.0
4129,-377.253,541,-630.797,230.0
4130,-397.798,541,-632.27,232.0
4131,-418.047,541,-632.298,228.0
4132,-437.928,541,-630.907,232.0
4133,-460.31,541,-632.17,232.0
4134,392.158,546,-639.306,226.0
4135,372.499,546,-639.41,228.0
4136,353.039,546,-638.955,208.0
4137,334.723,546,-639.722,224.0
4138,315.687,546,-639.305,230.0
4139,297.341,546,-638.126,230.0
4140,280.418,546,-639.195,230.0
4141,263.599,546,-639.828,232.0
4142,246.177,546,-638.164,230.0
4143,229.644,546,-637.924,232.0
4144,213.884,546,-639.163,232.0
4145,197.594,546,-638.107,232.0
4146,182.01,546,-638.567,230.0
4147,166.508,546,-638.651,230.0
4148,150.865,546,-637.389,230.0
4149,135.781,546,-637.705,230.0
4150,120.534,547,-636.691,230.0
4151,105.814,547,-638.289,230.0
4152,90.801,547,-637.567,232.0
4153,75.995,547,-637.486,232.0
4154,61.336,547,-638.059,228.0
4155,46.69,547,-638.295,228.0
4156,32.116,547,-639.194,230.0
4157,17.47,547,-637.761,230.0
4158,2.906,547,-635.993,230.0
4159,-11.604,547,-635.894,230.0
4160,-26.232,547,-638.461,228.0
4161,-40.855,547,-638.695,230.0
4162,-55.051,547,-635.621,230.0
4163,-69.763,547,-637.192,232.0
4164,-84.313,547,-636.44,232.0
4165,-98.864,547,-635.354,232.0
4166,-113.937,547,-636.889,230.0
4167,-128.932,547,-637.084,230.0
4168,-143.774,547,-635.951,232.0
4169,-159.115,547,-636.411,230.0
4170,-174.286,547,-635.536,232.0
4171,-190.071,547,-636.215,232.0
4172,-205.975,547,-636.502,230.0
4173,-221.66,547,-635.449,230.0
4174,-237.773,547,-634.939,230.0
4175,-254.368,547,-634.943,232.0
4176,-270.692,547,-633.598,230.0
4177,-288.327,547,-634.568,230.0
4178,-305.709,547,-634.159,230.0
4179,-322.765,547,-632.395,232.0
4180,-341.796,547,-633.7,230.0
4181,-360.062,547,-632.724,230.0
4182,-378.971,547,-632.099,230.0
4183,-398.036,547,-630.938,230.0
4184,-418.347,547,-630.9,230.0
4185,-438.858,547,-630.26,230.0
4186,-461.413,547,-631.365,232.0
4187,389.924,553,-640.671,226.0
4188,370.254,553,-640.712,226.0
4189,350.306,553,-639.317,226.0
4190,331.678,553,-639.053,230.0
4191,314.012,553,-640.129,230.0
4192,295.629,553,-638.921,232.0
4193,278.263,553,-639.045,230.0
4194,260.666,553,-637.788,232.0
4195,244.343,553,-638.868,232.0
4196,227.771,553,-638.596,230.0
4197,211.651,553,-638.853,232.0
4198,195.639,553,-638.709,230.0
4199,180.013,553,-639.133,232.0
4200,164.47,553,-639.179,230.0
4201,148.791,553,-637.876,230.0
4202,133.461,554,-637.173,230.0
4203,118.696,554,-639.071,230.0
4204,103.435,554,-637.665,230.0
4205,88.437,554,-636.889,230.0
4206,73.759,554,-637.749,230.0
4207,59.18,554,-639.267,230.0
4208,44.431,554,-638.456,230.0
4209,29.844,554,-639.304,230.0
4210,15.169,554,-636.819,228.0
4211,0.628,554,-638.0,230.0
4212,-13.916,554,-636.848,228.0
4213,-28.586,554,-639.361,230.0
4214,-42.572,554,-637.58,230.0
4215,-57.085,554,-637.449,230.0
4216,-71.725,554,-637.981,230.0
